Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,cycle_idx
3.857825237620529,-1.996102052580789,27.850094714213345,1.9992,2.8,1
4.086857044043614,0.000534383508658,27.886192424615583,0.0004,4.102,1
3.854829133376678,-1.998564049435788,27.902423326340564,1.9992,2.797,1
4.083950876028366,-0.0031449501712058,27.94344522256897,0.0002,4.099,1
3.851964921669421,-1.998720569934408,27.96742058101686,1.9992,2.795,1
4.08086591368382,-0.0009854222215004,28.010272868411988,0.0002,4.095,1
3.849290212627965,-1.996950940881999,28.01762604784876,1.9992,2.792,1
4.0777613328249664,-0.0024156577977111,28.047649586391245,0.0002,4.092,1
3.846450269400196,-1.9978137484001184,28.06781600969432,1.9992,2.79,1
4.074705690479198,-0.0016646195236992,28.118097461150647,0.0002,4.089,1
3.8436318587384735,-1.9985742883840445,28.132262533135787,1.999,2.787,1
4.0717572801054605,-0.001669190248029,28.15558256216825,0.0002,4.086,1
3.840820154080067,-1.998151256248517,28.18276648992832,1.999,2.785,1
4.068606692811491,-0.0008629565649794,28.21496424600722,0.0002,4.083,1
3.8379509124205344,-1.997750478905552,28.23134426209589,1.9992,2.782,1
4.065681214468647,-0.0008337430046407,28.27218083663739,0.0002,4.079,1
3.835412906523125,-1.997524832968148,28.2785725098129,1.9992,2.779,1
4.062815903800378,-0.000350793665856,28.330144915811367,0.0004,4.077,1
3.83265669542933,-1.9997931879497663,28.330234663692806,1.9992,2.776,1
4.059823737799968,-0.000913852031393,28.363146018710893,0.0002,4.074,1
3.8299100260682346,-1.998555415454907,28.37872225860133,1.9992,2.773,1
4.057060724094143,0.0011292758370294,28.39726449406537,0.0002,4.071,1
3.827206889430476,-1.9978380486097904,28.417604823185503,1.9992,2.771,1
4.054077602850576,0.0007871273828636,28.44840709105967,0.0002,4.068,1
3.8245437264622777,-1.998366042642507,28.46694572855317,1.9992,2.769,1
4.051331697061581,-0.0027171289328216,28.499019661484333,0.0002,4.065,1
3.821717367731693,-1.9983225533239608,28.51024515406872,1.9992,2.767,1
4.048165628020674,0.0001172387092613,28.54288800689488,0.0002,4.063,1
3.819115578359415,-2.000731835157012,28.5613294376014,1.9992,2.763,1
4.045402569886861,-0.000413675980818,28.58746124274611,0.0004,4.059,1
3.816308302134321,-1.998286051995902,28.60077309513684,1.9992,2.761,1
4.042403724671559,-0.0019460917939987,28.62651614924848,0.0002,4.057,1
3.8137475211241534,-1.997981311494286,28.644180707921365,1.9992,2.759,1
4.039828722847632,-0.0011855506553538,28.67149163679938,0.0002,4.053,1
3.811156934640195,-1.9983297540881635,28.6932641282734,1.9992,2.757,1
4.036877279542605,-2.959888683195328e-05,28.720307804138187,0.0004,4.051,1
3.808538577721685,-1.996766289191332,28.73194545847834,1.9992,2.753,1
4.033929286051717,-0.0038857930536318,28.754160486773525,0.0002,4.048,1
3.805788863721736,-1.9988246308252613,28.77605501314748,1.9992,2.751,1
4.031056918709252,-0.0011471546971345,28.79722845823932,0.0004,4.045,1
3.803308476900021,-1.997496874309861,28.8191177583718,1.9992,2.749,1
4.0285939035672085,-0.0004041457290224,28.84678004753288,0.0004,4.043,1
3.8006708078369766,-1.9983561968033328,28.860285746263965,1.9992,2.746,1
4.025578907229876,-0.0019015842292026,28.88851354625072,0.0002,4.039,1
3.798282759939447,-1.999595777307533,28.88728369301399,1.9992,2.744,1
4.022956340459114,-0.0015688320451002,28.917716055071303,0.0002,4.037,1
3.7957336809620936,-1.9977977428723783,28.94172294679636,1.999,2.742,1
4.020341965419106,-0.000816840286259,28.975039363897345,0.0002,4.034,1
3.7935404795332617,-1.997658605151074,28.984402736146613,1.9992,2.74,1
4.017846184855223,-0.0017719388687635,29.01759182914132,0.0002,4.031,1
3.791006747384677,-1.998390300583048,29.031982582842343,1.9992,2.736,1
4.015291450239037,0.0012160072783521,29.058398960149063,0.0004,4.029,1
3.788714439640599,-1.997831303034594,29.072581413861524,1.9992,2.735,1
4.0127282329038,-0.0003873800453411,29.11161530894412,0.0002,4.027,1
3.7864460273882994,-1.998911444078726,29.123447471262093,1.9992,2.733,1
4.010100684273837,-0.0018346871386979,29.1511933024128,0.0002,4.024,1
3.78418718413116,-1.998849262845122,29.164824751350828,1.9992,2.731,1
4.007738297034799,-0.0022377976382895,29.198148638385387,0.0002,4.022,1
3.781860657195301,-1.9998192653628168,29.2059794259465,1.9992,2.729,1
4.005387983227678,-0.0012213444029524,29.24594585020717,0.0002,4.019,1
3.779458259720372,-1.998622694958283,29.25171892176264,1.9992,2.727,1
4.002673115673318,0.0001509345033108,29.28948918426025,0.0002,4.017,1
3.777141627005017,-1.9995554122960688,29.301833133084344,1.999,2.725,1
4.000205476103089,-0.0011095345796447,29.33521250676212,0.0002,4.014,1
3.774989466849524,-1.9972673203843183,29.35422312476497,1.9992,2.723,1
3.99773352713243,-0.0017497444095398,29.37350968194224,0.0002,4.011,1
3.772542531847533,-1.997006857790725,29.39762549622217,1.9992,2.72,1
3.9950631925114792,-0.0019763930060494,29.43291539790985,0.0002,4.009,1
3.7700616364351536,-1.9978398153224963,29.444950688987305,1.9992,2.717,1
3.9925235896055375,-0.0009286949773164,29.472374747886736,0.0002,4.006,1
3.7674718387832806,-1.997550076382296,29.4862546925313,1.9992,2.715,1
3.989671232903417,-0.0005026642853469,29.514480317132183,0.0002,4.004,1
3.7651911756319807,-1.9988417455760288,29.530114964816743,1.9992,2.713,1
3.986958405478403,-0.003139902987138,29.554980027592496,0.0004,4.001,1
3.7627092758845273,-1.999801745619784,29.582229077315947,1.9992,2.711,1
3.984417604292037,-0.0011440292841627,29.604890341921127,0.0002,3.998,1
3.760127472819808,-1.998150369574936,29.614202180529315,1.9992,2.709,1
3.9817195575662256,-0.00205766640609,29.631267565501552,0.0002,3.996,1
3.7574980070682633,-1.9967446943419027,29.65054358838797,1.999,2.706,1
3.978851792540057,-0.0004089323628016,29.67393361965413,0.0004,3.993,1
3.754720528200757,-1.997223995610862,29.681099915902664,1.9992,2.703,1
3.9759028525925566,-0.0004734095803549,29.709285940029783,0.0002,3.99,1
3.752189372827798,-1.999375667081837,29.718608157205065,1.9992,2.7,1
3.97307732540484,-0.0013389204436485,29.744972546065245,0.0002,3.987,1
3.7493054212296695,-1.9958404145301645,29.74613083825433,1.9992,2.697,1
3.970546027841397,-0.0041403400875077,29.771248044387,0.0002,3.984,1
3.746697425687494,-1.996377244150586,29.77286353616156,1.9992,2.695,1
3.967501651717634,-0.0021606363437117,29.788395524199608,0.0002,3.981,1
3.74403976722411,-1.9970712558059545,29.787573962341035,1.9992,2.693,1
3.964619691782096,-0.0011904537824329,29.80868013225275,0.0002,3.979,1
3.74141796058932,-1.9961315625465803,29.814484391901846,1.9992,2.691,1
3.962109996081234,0.0007087298806462,29.835224226664696,0.0004,3.976,1
3.738612413409499,-1.9997730440495545,29.841481857514225,1.9992,2.688,1
3.959159210042848,-0.0014058104700895,29.86174649636256,0.0002,3.973,1
3.735944780547898,-1.9990271502907369,29.850975764804485,1.9992,2.685,1
3.956318537930326,-0.0004966299456423,29.858764075625405,0.0002,3.97,1
3.733160309970615,-1.9994890297405832,29.857519378247467,1.9992,2.683,1
3.953624567044143,-0.001977295752333,29.869033591564293,0.0002,3.968,1
3.7306766032042114,-1.9947703291930348,29.86520808004401,1.9992,2.68,1
3.9509950320908143,-0.000724016354531,29.873304241864137,0.0002,3.964,1
3.7280672123348735,-1.9966628147794363,29.87641721224777,1.9992,2.678,1
3.9483897159702352,0.0007593256646133,29.878565105619973,0.0002,3.962,1
3.725547668399838,-1.9969192928233,29.875812848596865,1.9992,2.673,1
3.9457757362878056,-0.0024504621676369,29.8825409987255,0.0002,3.959,1
3.7227999583000617,-1.997598703399338,29.873669085963783,1.9992,2.671,1
3.9429632115769584,-0.0014884102267989,29.88190299212433,0.0002,3.957,1
3.7203861936832734,-1.9969850727534508,29.88510957429004,1.9992,2.669,1
3.9408408436717854,-0.0002004973205685,29.89601965902197,0.0004,3.954,1
3.717975442034598,-1.993923773187552,29.88067332975716,1.9992,2.667,1
3.938230085833339,-8.293077647096422e-05,29.886904808720644,0.0004,3.952,1
3.715516016452153,-1.997151956200954,29.87325303926247,1.9992,2.665,1
3.9357126439066175,0.0012181751113649,29.885040296474347,0.0002,3.95,1
3.7132693867685096,-1.9976045865146868,29.879494830834943,1.9992,2.663,1
3.933445946068815,-0.0025205927923188,29.88685359338702,0.0002,3.947,1
3.7109237682527954,-1.9969389269616769,29.878914846890844,1.9992,2.661,1
3.931150362116184,-0.0021918005239508,29.88655423385848,0.0002,3.945,1
3.708595834484621,-1.9968982316088408,29.875235828399404,1.9992,2.659,1
3.9286815421159313,-0.0024630585573433,29.87622640891145,0.0002,3.942,1
3.7063623455865455,-1.997813012928351,29.87224592176541,1.9992,2.656,1
3.926657509655647,-0.0009358485126967,29.885758115557948,0.0002,3.94,1
3.703914402481664,-1.9993221373847296,29.876388267685044,1.9992,2.654,1
3.9243277026760657,-0.0022655591497939,29.87413785885765,0.0002,3.938,1
3.701927003371872,-1.9990870443979296,29.861228312460213,1.9992,2.652,1
3.9222234697480527,-0.0033671074243047,29.87066122363576,0.0002,3.936,1
3.6997075016358862,-1.9956642976045456,29.86897813307482,1.9992,2.65,1
3.919958493159487,-0.0003374490269079,29.86902959967941,0.0002,3.934,1
3.6976077731563617,-1.99656684809807,29.85821610103766,1.9992,2.648,1
3.917877977376343,0.0006350249470099,29.85998092454556,0.0002,3.932,1
3.69541989831107,-1.9982156104909043,29.859364140775146,1.9992,2.646,1
3.915723715702014,-0.0015482599292814,29.8592478462908,0.0002,3.929,1
3.6933172513100176,-1.9969289273172035,29.850453435204003,1.9992,2.644,1
3.913408973600634,-0.0020674880524858,29.86378064057317,0.0002,3.927,1
3.691326163927847,-1.9967611450445173,29.856813931697047,1.9992,2.643,1
3.9111819216028745,-0.0017961797262639,29.86786277499677,0.0002,3.925,1
3.688980028520496,-1.99686871621186,29.861491836809225,1.999,2.64,1
3.909241276052017,-0.0015160044729903,29.86810457807607,0.0002,3.923,1
3.686963111502584,-1.9960470470174627,29.864087135092376,1.9992,2.638,1
3.9073071256716303,0.0009603602480387,29.86882362312544,0.0002,3.92,1
3.684992632017576,-1.9965860724974056,29.866296997903703,1.9992,2.636,1
3.905100669372459,-0.0020041515945044,29.87702733035101,0.0002,3.918,1
3.683002162691012,-1.996713670084881,29.874576378615465,1.9992,2.634,1
3.9029181136526976,-0.0027848936624466,29.881125180645142,0.0002,3.916,1
3.680816817055436,-1.9955068058389884,29.8834136571596,1.9992,2.632,1
3.900926654910077,-0.0034265509741564,29.888070460922613,0.0002,3.914,1
3.679079101490389,-1.9979864409016783,29.87823865982254,1.9992,2.63,1
3.898966886306882,-0.0045147531072277,29.88554992490871,0.0002,3.912,1
3.676995518222986,-1.997559876248321,29.887457389166016,1.9992,2.628,1
3.896902975580087,-0.0044095713551416,29.912359723362208,0.0002,3.911,1
3.675005686223817,-1.994414198304857,29.904002887158967,1.9992,2.627,1
3.894862653558103,-0.0003647559672022,29.91026049236336,0.0004,3.908,1
3.673096673040225,-1.9995814466606,29.90404712273573,1.9992,2.624,1
3.8927550474448047,-0.0021163389007212,29.91901897237997,0.0002,3.906,1
3.6709774517110256,-1.9960803635506843,29.91387318169013,1.9992,2.623,1
3.890798286531061,-0.0026211035127705,29.93506181490643,0.0002,3.904,1
3.66901365745032,-1.9955517386742136,29.92871875169933,1.9992,2.621,1
3.888543477473761,-0.0009583067969818,29.946862560343856,0.0002,3.902,1
3.667033385624306,-1.9960462130099443,29.942324765325832,1.9992,2.618,1
3.886563990299598,0.0002276893871883,29.95531573675778,0.0002,3.9,1
3.665132466731432,-1.996256081621492,29.954963276062934,1.9992,2.617,1
3.884637160205907,-0.0010160570291714,29.97872975786937,0.0002,3.898,1
3.663070888745644,-1.9966494248820148,29.98732381658376,1.9992,2.615,1
3.8823974206822185,-0.0008148689610673,29.991614444113967,0.0002,3.896,1
3.661165819423248,-1.9946033094131368,29.985827810918565,1.9992,2.613,1
3.8805245259116536,-0.0044756856821458,29.999021458431223,0.0004,3.894,1
3.659309885635726,-1.9956174689403128,30.004104436059883,1.999,2.611,1
3.878637094531965,-0.0008095254466965,30.01341171760127,0.0002,3.892,1
3.657352595209258,-1.995836708008896,30.012295554815736,1.9992,2.609,1
3.8763733727688328,-0.0022332367742658,30.02067499912656,0.0002,3.89,1
3.655524594162252,-1.994992448279377,30.03183799453552,1.999,2.607,1
3.874446445747744,-0.0020104768948403,30.04213824492012,0.0002,3.888,1
3.653381062422601,-1.997280730446361,30.03960949703888,1.9992,2.605,1
3.8723793350284272,-0.0022310317200396,30.06506271085296,0.0004,3.886,1
3.651489147730703,-1.9947593056142323,30.061329580989334,1.999,2.604,1
3.8703582021145,-0.0006318091945384,30.083258489548,0.0002,3.884,1
3.64953343424204,-1.9971132065587225,30.075692951643187,1.9992,2.602,1
3.868362184234048,-0.0009834978665783,30.0915462647722,0.0002,3.882,1
3.647820294957445,-1.994556135709972,30.08968811395549,1.999,2.6,1
3.866577953439996,-0.0012475167492536,30.108256348870896,0.0004,3.88,1
3.645755867618113,-1.9978089902104328,30.104959457359225,1.9992,2.598,1
3.864461809954969,-0.0037725871253746,30.11966302948688,0.0004,3.878,1
3.643858677626358,-1.9968962230592555,30.11331245975169,1.9992,2.596,1
3.8624799291577774,-0.0018670593276559,30.146969852322087,0.0002,3.876,1
3.642025906187926,-1.99591129402374,30.12479387514029,1.9992,2.594,1
3.860433553626945,0.0010289652588635,30.149846292420992,0.0002,3.874,1
3.640040846337867,-1.9956369141456185,30.157276140137466,1.9992,2.592,1
3.858571750249153,7.806391194079684e-05,30.163891823569475,0.0004,3.872,1
3.638330957478474,-1.9968821585741228,30.16502486875284,1.9992,2.59,1
3.856613155069727,-0.0052362473291289,30.180396316421085,0.0004,3.87,1
3.636489754033857,-1.9965045668655,30.17635748031824,1.9992,2.588,1
3.854730005905631,-0.0011782726259205,30.19576035224842,0.0002,3.868,1
3.6344930837479374,-1.996326388271,30.195820057822527,1.9992,2.587,1
3.8528134345748,-0.0005827941324264,30.21255492295622,0.0004,3.866,1
3.632673838988281,-1.995263379230616,30.20649581553237,1.9992,2.585,1
3.8507352697410666,-0.0006792288846381,30.218717714345008,0.0002,3.864,1
3.630879868248423,-1.9957015720677933,30.238622493620973,1.9992,2.583,1
3.849043065524128,-0.0006629286757432,30.24053156276392,0.0004,3.863,1
3.6290640069878815,-1.998354034430392,30.23367115669965,1.999,2.581,1
3.847005044662856,-0.0008002103040872,30.258071773660845,0.0002,3.861,1
3.627041144223176,-1.996718462180485,30.251967588649165,1.9992,2.579,1
3.845039783070172,-0.0012520372807276,30.272405439326707,0.0002,3.859,1
3.62531201303087,-1.9973465588876889,30.26586636072884,1.9992,2.578,1
3.843172415401053,-0.0024017061626032,30.2772859504562,0.0002,3.856,1
3.623458013548708,-1.997046647595924,30.285772271192936,1.9992,2.576,1
3.8413120813042094,-0.0019444297130994,30.297115842102382,0.0002,3.855,1
3.621614440069588,-1.996862152863908,30.294981282494497,1.9992,2.574,1
3.8394143109321104,-0.0004059631005218,30.31151698639265,0.0002,3.853,1
3.620063518422453,-1.995372273933237,30.316665495439626,1.999,2.572,1
3.837635457244596,-0.0033326085955953,30.325693946779555,0.0002,3.85,1
3.618266786749704,-1.9952139873746724,30.33335163039162,1.9992,2.57,1
3.836161082562409,-0.0026142892345981,30.34163151958382,0.0002,3.85,1
3.616289573557568,-2.003545780105601,30.33467827717212,1.9992,2.569,1
3.834242337687813,0.0009548840226115,30.35796422538408,0.0004,3.848,1
3.614641487865569,-1.995493895462826,30.353203671110165,1.9992,2.567,1
3.83224868486424,0.0002793267642818,30.371873346983584,0.0004,3.846,1
3.612922837924458,-1.996179105960644,30.35752613709622,1.999,2.566,1
3.830238760885028,-0.0007956805806762,30.376703780001364,0.0002,3.844,1
3.6110023360804337,-1.9972820156263176,30.379964279056484,1.9992,2.564,1
3.8284581459199,0.0009923444031859,30.380198766969883,0.0002,3.842,1
3.609287202630175,-1.9970407865513844,30.396718133447298,1.999,2.562,1
3.826906031452869,0.0019075440012455,30.40029976261728,0.0002,3.84,1
3.607582309236236,-1.9972535088954464,30.403018654705942,1.999,2.56,1
3.8251205606295193,0.0003855089876397,30.41832712962142,0.0002,3.838,1
3.605936238809586,-1.9965294325642955,30.42195017674621,1.9992,2.558,1
3.823024388851118,-0.0029671545068272,30.422944250156554,0.0002,3.836,1
3.6039946361519246,-1.996823129167084,30.427197295976345,1.9992,2.556,1
3.821439485849202,-0.0024054371494468,30.4373868300159,0.0002,3.835,1
3.602217184847324,-1.996890947810685,30.440703346875168,1.9992,2.555,1
3.819469490273839,0.0009911499866544,30.45142418876947,0.0002,3.832,1
3.600370045016429,-1.9969837958595087,30.452281109256724,1.9992,2.553,1
3.8176873499519113,0.0006738327919865,30.468667126442444,0.0002,3.831,1
3.5986409424278945,-1.9982823995520664,30.4686371101753,1.999,2.552,1
3.816021131306731,-0.0031615981800743,30.48044557921697,0.0002,3.829,1
3.596957165148987,-1.995487748355004,30.474315177877248,1.9992,2.55,1
3.814455099079103,-0.0020158139747133,30.48818077152705,0.0002,3.828,1
3.595401034652528,-1.9951466859923008,30.483132799655472,1.9992,2.548,1
3.812502969487584,-0.0028422521267098,30.495449291309374,0.0002,3.826,1
3.5935325293306013,-1.9941567811328065,30.503580712391468,1.9992,2.546,1
3.810856509736669,-0.0010171726816035,30.52309840370732,0.0002,3.824,1
3.5917307599444603,-1.9953917659167169,30.522161782282947,1.9992,2.545,1
3.809047427423908,-0.002492902267056,30.537877108090115,0.0004,3.822,1
3.590315277381309,-1.994341614861232,30.52962788769843,1.9992,2.544,1
3.807376891702583,-0.000962101679815,30.547966946792258,0.0002,3.82,1
3.5884558514598783,-1.9953401909515192,30.54667752841012,1.9992,2.542,1
3.805689551613893,-0.0017087221861758,30.55114888883939,0.0002,3.819,1
3.5867873491334934,-1.9952755294457447,30.55726221391017,1.9992,2.54,1
3.804012611880545,-0.0030520872688194,30.568241179593706,0.0002,3.817,1
3.584969567292152,-1.9944390206516969,30.56859095690764,1.9992,2.539,1
3.802249010917608,0.0002015759438218,30.589852289902986,0.0002,3.815,1
3.583265251682871,-1.9982543244846769,30.584187491896035,1.999,2.537,1
3.800499851653736,-0.0038502363077997,30.596045395678583,0.0002,3.814,1
3.5815472419280856,-1.995165336475738,30.600521415647968,1.9992,2.536,1
3.798789200184342,-0.003510192306699,30.607206805392227,0.0002,3.812,1
3.579909133021316,-1.9937335773641105,30.608008997841,1.9992,2.534,1
3.797215356275294,-0.0017551206366762,30.61399980829719,0.0004,3.81,1
3.578077066061028,-1.9962478220408744,30.61874867964877,1.9992,2.532,1
3.795491120113173,-0.0013841091467657,30.643241143201475,0.0002,3.808,1
3.576484781817672,-1.9940555518152807,30.637157240901622,1.9992,2.53,1
3.793834776106866,-0.0013081943182862,30.657944001339,0.0002,3.807,1
3.574868789039051,-1.996191308335948,30.65886552238404,1.9992,2.528,1
3.7922146974113153,-0.0011861552699744,30.668553103398065,0.0002,3.806,1
3.573372183652303,-1.995656137762018,30.66212748541229,1.9992,2.527,1
3.790649714998384,-0.0021238096861874,30.668687439052903,0.0002,3.803,1
3.571692233883656,-1.995200559294546,30.67140017780761,1.9992,2.525,1
3.788989263379779,-1.4410085090745591e-06,30.6901316923534,0.0002,3.802,1
3.569964589419244,-1.9957288397362825,30.67818416934621,1.9992,2.524,1
3.787165231067021,-0.0045897687681138,30.69516014166303,0.0002,3.8,1
3.5684530810292823,-1.9934032005192936,30.693569991053224,1.9992,2.522,1
3.785686304219456,-0.0009582672625974,30.700373187693,0.0004,3.799,1
3.5667379842429123,-1.9965858576276143,30.703755966618576,1.9992,2.521,1
3.7841193413310568,0.0006305905126455,30.71519099137212,0.0002,3.797,1
3.565196714756087,-1.9955019428312235,30.717424053300583,1.9992,2.519,1
3.782321786787299,-0.0027093600100822,30.72538406737092,0.0002,3.795,1
3.563373687034788,-1.99498662384402,30.731104983656696,1.9992,2.517,1
3.780727728766575,-0.0038815128838083,30.74417812042365,0.0002,3.794,1
3.56176049286476,-1.9959792054540413,30.746986863000423,1.9992,2.516,1
3.7791414257106335,-0.0020012478741745,30.75672292623416,0.0002,3.792,1
3.560097464449826,-1.997687752465676,30.75671879905577,1.9992,2.514,1
3.777419320334109,-0.0028592851330467,30.76934360907352,0.0002,3.791,1
3.558542207952501,-1.996350277567673,30.767531709485308,1.9992,2.513,1
3.7760911457502537,-0.0006977860037581,30.78702478606868,0.0002,3.789,1
3.55702889004697,-1.993626396885642,30.790586768355084,1.9992,2.511,1
3.77441687448016,-0.0012242466976978,30.798460091692032,0.0002,3.787,1
3.555637382369309,-1.9978024206535232,30.80818092624145,1.999,2.51,1
3.773041766900321,-0.0012977574874454,30.822365234482124,0.0004,3.786,1
3.5539534717489567,-1.9961123160129697,30.813592582258323,1.9992,2.508,1
3.77126577263218,-0.0013768433547304,30.828367634935567,0.0002,3.784,1
3.552266081338329,-1.995362420911929,30.82606440683132,1.9992,2.506,1
3.7696314628663377,-0.0013438182825149,30.85676748616173,0.0002,3.782,1
3.5506958307823,-1.995830690496253,30.841154986735067,1.9992,2.505,1
3.7682822982631934,0.0009815430669329,30.859609295102214,0.0002,3.781,1
3.549256677064,-1.9956206597480344,30.85677587790622,1.9992,2.503,1
3.766645988543539,-0.0012051346391301,30.87370070777777,0.0002,3.78,1
3.5476557679489,-1.9959046762060928,30.880165186140133,1.9992,2.502,1
3.764985059901597,-0.0028078357476366,30.87563691437684,0.0002,3.778,1
3.546121121904267,-1.9960186917460487,30.883459364356952,1.9992,2.5,1
3.763578645241996,-0.004429386557914,30.9006357514483,0.0002,3.776,1
3.5445756662219585,-1.998809499965337,30.89411248329564,1.9992,2.498,1
3.7619568739921214,-0.0046654967392715,30.91211449753535,0.0002,3.774,1
3.5430804892673384,-1.999330178466889,30.90241009220156,1.9992,2.497,1
3.7604561212324,-0.0003652938136227,30.92636617477285,0.0002,3.773,1
3.5418083215308216,-1.9950946391537965,30.926931981425174,1.9992,2.496,1
3.758795924895303,0.0011564732934121,30.92895145540905,0.0002,3.772,1
3.540177709301541,-1.994537358150117,30.926875178154464,1.9992,2.494,1
3.757385429705028,-0.0026630338487399,30.940751160618422,0.0004,3.77,1
3.5386270398476745,-1.993402319279283,30.926372708539304,1.9992,2.493,1
3.755892796638855,-0.0004306024241836,30.941589869230025,0.0002,3.768,1
3.5370756051123555,-1.9940325721163803,30.92711996803725,1.9992,2.491,1
3.7542825177453607,-0.0007224686866471,30.94312784066649,0.0002,3.767,1
3.5354816518664904,-1.9939790160426527,30.929392683316586,1.9992,2.49,1
3.752849080967872,9.738991997422572e-05,30.93248656558444,0.0002,3.766,1
3.534088226808618,-1.9961639636831383,30.935363232657256,1.9992,2.488,1
3.751496499049416,-0.0022876320824547,30.94154967577377,0.0002,3.764,1
3.5324731718888924,-1.995450301676161,30.931434661341857,1.9992,2.487,1
3.749925287084148,-0.0037423319907331,30.94727518200561,0.0002,3.762,1
3.530969838533143,-1.995126908611892,30.937296484591727,1.9992,2.486,1
3.7484222579288606,0.0004027310749032,30.949940364005023,0.0004,3.762,1
3.529413544300081,-1.9951915227059511,30.94036539968485,1.9992,2.484,1
3.7469237781583566,-0.0024895785257515,30.954686865572658,0.0002,3.76,1
3.5278722127819218,-1.9946817163713224,30.95085880814669,1.999,2.483,1
3.7455282183903584,0.0004445555407962,30.95802951071366,0.0002,3.758,1
3.5264240253378967,-1.9930513277012047,30.952476894030337,1.9992,2.482,1
3.744050701444869,-0.0042774016095686,30.963060962177323,0.0002,3.757,1
3.5248666103901494,-1.991837768432157,30.96497924903459,1.9992,2.48,1
3.74261743296113,-0.0024806400897782,30.963346838031807,0.0002,3.755,1
3.523282224082294,-1.9945766853571087,30.96046610407592,1.9992,2.479,1
3.7412167835243775,1.3511286497767508e-05,30.97015311663624,0.0002,3.754,1
3.522004658055455,-1.9970284209758145,30.958380758944955,1.999,2.478,1
3.739712701331409,-0.0014821048748372,30.9719097529763,0.0002,3.752,1
3.5204367240760805,-1.995876343593391,30.96223210876205,1.9992,2.476,1
3.738336580871711,-0.0036679845735605,30.97928266770683,0.0002,3.751,1
3.5191467554929736,-1.99569246814307,30.969141620244088,1.9992,2.474,1
3.737071673353756,-0.0014801487031109,30.97451286156985,0.0004,3.749,1
3.51747735504422,-1.994532971664332,30.95993284536567,1.999,2.474,1
3.735749068171505,-0.0022555344333141,30.97610051851496,0.0002,3.748,1
3.516291771511552,-1.994779968979276,30.968245098902663,1.9992,2.472,1
3.734138700874543,0.0003014876820111,30.971364299715283,0.0002,3.747,1
3.514832674506198,-1.998627376378968,30.96766838436656,1.9992,2.47,1
