row_idx,file_index,trigger_cols,max_abs_z,any_z
10964,1420,['Voltage_load'],7.23464685090223,[7.23464685090223]
11113,1422,['Voltage_load'],7.23464685090223,[7.23464685090223]
11261,1426,['Voltage_load'],7.2215365919243615,[7.2215365919243615]
11409,1428,['Voltage_load'],7.23464685090223,[7.23464685090223]
11556,1430,['Voltage_load'],7.2320247991066555,[7.2320247991066555]
11702,1432,['Voltage_load'],7.2320247991066555,[7.2320247991066555]
11847,1434,['Voltage_load'],7.23464685090223,[7.23464685090223]
11991,1438,['Voltage_load'],7.218914540128786,[7.218914540128786]
12136,1440,['Voltage_load'],7.2320247991066555,[7.2320247991066555]
12280,1442,['Voltage_load'],7.2320247991066555,[7.2320247991066555]
12422,1444,['Voltage_load'],7.23464685090223,[7.23464685090223]
12563,1446,['Voltage_load'],7.23464685090223,[7.23464685090223]
19054,4161,['Voltage_load'],7.826094685179596,[7.826094685179596]
19223,4163,['Voltage_load'],8.090955128057661,[8.090955128057661]
19407,4165,['Voltage_load'],8.090955128057661,[8.090955128057661]
19588,4167,['Voltage_load'],8.090955128057661,[8.090955128057661]
19767,4169,['Voltage_load'],8.090955128057661,[8.090955128057661]
19944,4173,['Voltage_load'],7.989085726950713,[7.989085726950713]
20119,4175,['Voltage_load'],8.090955128057661,[8.090955128057661]
20293,4177,['Voltage_load'],8.090955128057661,[8.090955128057661]
20465,4179,['Voltage_load'],8.090955128057661,[8.090955128057661]
20635,4181,['Voltage_load'],8.090955128057661,[8.090955128057661]
20803,4185,['Voltage_load'],8.053117921932223,[8.053117921932223]
20971,4187,['Voltage_load'],8.090955128057661,[8.090955128057661]
21138,4189,['Voltage_load'],8.090955128057661,[8.090955128057661]
21303,4191,['Voltage_load'],8.090955128057661,[8.090955128057661]
21466,4193,['Voltage_load'],8.090955128057661,[8.090955128057661]
21628,4197,['Voltage_load'],7.980354063998689,[7.980354063998689]
21791,4199,['Voltage_load'],8.090955128057661,[8.090955128057661]
21954,4201,['Voltage_load'],8.090955128057661,[8.090955128057661]
22115,4203,['Voltage_load'],8.090955128057661,[8.090955128057661]
22274,4205,['Voltage_load'],8.090955128057661,[8.090955128057661]
22432,4209,['Voltage_load'],8.06767069351893,[8.06767069351893]
22590,4211,['Voltage_load'],8.090955128057661,[8.090955128057661]
22747,4213,['Voltage_load'],8.090955128057661,[8.090955128057661]
22902,4215,['Voltage_load'],8.090955128057661,[8.090955128057661]
23056,4217,['Voltage_load'],8.090955128057661,[8.090955128057661]
23209,4221,['Voltage_load'],8.058939030566906,[8.058939030566906]
23363,4223,['Voltage_load'],8.090955128057661,[8.090955128057661]
23515,4225,['Voltage_load'],8.090955128057661,[8.090955128057661]
23666,4227,['Voltage_load'],8.090955128057661,[8.090955128057661]
23815,4229,['Voltage_load'],8.090955128057661,[8.090955128057661]
23963,4233,['Voltage_load'],8.079312910788298,[8.079312910788298]
24111,4235,['Voltage_load'],8.090955128057661,[8.090955128057661]
24258,4237,['Voltage_load'],8.090955128057661,[8.090955128057661]
24404,4239,['Voltage_load'],8.090955128057661,[8.090955128057661]
24549,4241,['Voltage_load'],8.090955128057661,[8.090955128057661]
24693,4245,['Voltage_load'],8.06767069351893,[8.06767069351893]
24838,4247,['Voltage_load'],8.090955128057661,[8.090955128057661]
24982,4249,['Voltage_load'],8.090955128057661,[8.090955128057661]
25124,4251,['Voltage_load'],8.090955128057661,[8.090955128057661]
25265,4253,['Voltage_load'],8.090955128057661,[8.090955128057661]
