row_idx,file_index,trigger_cols,max_abs_z,any_z
28161,207,['Voltage_measured'],3.3248748975723594,[-3.3248748975723594]
28162,207,['Voltage_measured'],3.3857003767131113,[-3.3857003767131113]
28163,207,['Voltage_measured'],3.4492548620614336,[-3.4492548620614336]
28164,207,['Voltage_measured'],3.5143425659040997,[-3.5143425659040997]
28165,207,['Voltage_measured'],3.5813249687684965,[-3.5813249687684965]
28166,207,['Voltage_measured'],3.649795424201482,[-3.649795424201482]
28167,207,['Voltage_measured'],3.72095100267128,[-3.72095100267128]
28168,207,['Voltage_measured'],3.793612169808471,[-3.793612169808471]
28169,207,['Voltage_measured'],3.867818583761032,[-3.867818583761032]
28170,207,['Voltage_measured'],3.9439926964000787,[-3.9439926964000787]
28171,207,['Voltage_measured'],4.021548906568925,[-4.021548906568925]
28172,207,['Voltage_measured'],4.1030755975494015,[-4.1030755975494015]
28173,207,['Voltage_measured'],4.186335292243345,[-4.186335292243345]
28174,207,['Voltage_measured'],4.2732291202909,[-4.2732291202909]
28175,207,['Voltage_measured'],4.363372075665652,[-4.363372075665652]
28176,207,['Voltage_measured'],4.454657253608809,[-4.454657253608809]
28559,209,['Voltage_measured'],3.0610342157036934,[-3.0610342157036934]
28560,209,['Voltage_measured'],3.124306514820453,[-3.124306514820453]
28561,209,['Voltage_measured'],3.188554308985162,[-3.188554308985162]
28562,209,['Voltage_measured'],3.255017073275807,[-3.255017073275807]
28563,209,['Voltage_measured'],3.3243757058194676,[-3.3243757058194676]
28564,209,['Voltage_measured'],3.394934908971244,[-3.394934908971244]
28565,209,['Voltage_measured'],3.4725181925794013,[-3.4725181925794013]
28566,209,['Voltage_measured'],3.5559012675507295,[-3.5559012675507295]
28567,209,['Voltage_measured'],3.642772452609142,[-3.642772452609142]
28568,209,['Voltage_measured'],3.73498693027872,[-3.73498693027872]
28569,209,['Voltage_measured'],3.8317719421552163,[-3.8317719421552163]
28570,209,['Voltage_measured'],3.93337284032869,[-3.93337284032869]
28571,209,['Voltage_measured'],4.038651708348921,[-4.038651708348921]
28572,209,['Voltage_measured'],4.148533787386674,[-4.148533787386674]
28573,209,['Voltage_measured'],4.261698947574042,[-4.261698947574042]
28574,209,['Voltage_measured'],4.379511318324661,[-4.379511318324661]
28575,209,['Voltage_measured'],4.501027164654462,[-4.501027164654462]
28953,211,['Voltage_measured'],3.0309431873842096,[-3.0309431873842096]
28954,211,['Voltage_measured'],3.0904600157419306,[-3.0904600157419306]
28955,211,['Voltage_measured'],3.1511844252706256,[-3.1511844252706256]
28956,211,['Voltage_measured'],3.2137519560305488,[-3.2137519560305488]
28957,211,['Voltage_measured'],3.278773844271591,[-3.278773844271591]
28958,211,['Voltage_measured'],3.344068959652048,[-3.344068959652048]
28959,211,['Voltage_measured'],3.412755493696381,[-3.412755493696381]
28960,211,['Voltage_measured'],3.48252860839487,[-3.48252860839487]
28961,211,['Voltage_measured'],3.5551172513076077,[-3.5551172513076077]
28962,211,['Voltage_measured'],3.6290465313016607,[-3.6290465313016607]
28963,211,['Voltage_measured'],3.7059383969439033,[-3.7059383969439033]
28964,211,['Voltage_measured'],3.784785665334959,[-3.784785665334959]
28965,211,['Voltage_measured'],3.8657613566508133,[-3.8657613566508133]
28966,211,['Voltage_measured'],3.9497009883867706,[-3.9497009883867706]
28967,211,['Voltage_measured'],4.03574594568852,[-4.03574594568852]
28968,211,['Voltage_measured'],4.122957530698707,[-4.122957530698707]
28969,211,['Voltage_measured'],4.212715448584831,[-4.212715448584831]
28970,211,['Voltage_measured'],4.306400674390499,[-4.306400674390499]
28971,211,['Voltage_measured'],4.401999919434205,[-4.401999919434205]
29348,213,['Voltage_measured'],3.0024215580095337,[-3.0024215580095337]
29349,213,['Voltage_measured'],3.0649861442947746,[-3.0649861442947746]
29350,213,['Voltage_measured'],3.1306373503412175,[-3.1306373503412175]
29351,213,['Voltage_measured'],3.1969856447509057,[-3.1969856447509057]
29352,213,['Voltage_measured'],3.2655682984179646,[-3.2655682984179646]
29353,213,['Voltage_measured'],3.3368586456986717,[-3.3368586456986717]
29354,213,['Voltage_measured'],3.410013818932938,[-3.410013818932938]
29355,213,['Voltage_measured'],3.4856525244067833,[-3.4856525244067833]
29356,213,['Voltage_measured'],3.564217819464723,[-3.564217819464723]
29357,213,['Voltage_measured'],3.645763082660689,[-3.645763082660689]
29358,213,['Voltage_measured'],3.7344002716557005,[-3.7344002716557005]
29359,213,['Voltage_measured'],3.8276192981814163,[-3.8276192981814163]
29360,213,['Voltage_measured'],3.9270765803203354,[-3.9270765803203354]
29361,213,['Voltage_measured'],4.030603696555022,[-4.030603696555022]
29362,213,['Voltage_measured'],4.140100066410402,[-4.140100066410402]
29363,213,['Voltage_measured'],4.251261962851883,[-4.251261962851883]
29364,213,['Voltage_measured'],4.368639630493574,[-4.368639630493574]
29365,213,['Voltage_measured'],4.4901752463393585,[-4.4901752463393585]
29740,217,['Voltage_measured'],3.035941037383083,[-3.035941037383083]
29741,217,['Voltage_measured'],3.0884208445184096,[-3.0884208445184096]
29742,217,['Voltage_measured'],3.142283916723825,[-3.142283916723825]
29743,217,['Voltage_measured'],3.195024799195892,[-3.195024799195892]
29744,217,['Voltage_measured'],3.250406079182758,[-3.250406079182758]
29745,217,['Voltage_measured'],3.305984697536072,[-3.305984697536072]
29746,217,['Voltage_measured'],3.362158263971414,[-3.362158263971414]
29747,217,['Voltage_measured'],3.419706927583182,[-3.419706927583182]
29748,217,['Voltage_measured'],3.4777270611499875,[-3.4777270611499875]
29749,217,['Voltage_measured'],3.537425912079056,[-3.537425912079056]
29750,217,['Voltage_measured'],3.5983748530792856,[-3.5983748530792856]
29751,217,['Voltage_measured'],3.660498043217497,[-3.660498043217497]
29752,217,['Voltage_measured'],3.7227525135822637,[-3.7227525135822637]
29753,217,['Voltage_measured'],3.7874134535179054,[-3.7874134535179054]
29754,217,['Voltage_measured'],3.8523251530201943,[-3.8523251530201943]
29755,217,['Voltage_measured'],3.9193135356128215,[-3.9193135356128215]
29756,217,['Voltage_measured'],3.9863965582401066,[-3.9863965582401066]
29757,217,['Voltage_measured'],4.056744574824695,[-4.056744574824695]
29758,217,['Voltage_measured'],4.127643052653463,[-4.127643052653463]
29759,217,['Voltage_measured'],4.199701382081965,[-4.199701382081965]
29760,217,['Voltage_measured'],4.274224101345472,[-4.274224101345472]
29761,217,['Voltage_measured'],4.3511857028614145,[-4.3511857028614145]
29762,217,['Voltage_measured'],4.428980806257097,[-4.428980806257097]
30143,221,['Voltage_measured'],3.024132448809522,[-3.024132448809522]
30144,221,['Voltage_measured'],3.07779449842209,[-3.07779449842209]
30145,221,['Voltage_measured'],3.132843960348248,[-3.132843960348248]
30146,221,['Voltage_measured'],3.1885096884961324,[-3.1885096884961324]
30147,221,['Voltage_measured'],3.246235135541418,[-3.246235135541418]
30148,221,['Voltage_measured'],3.30426879135632,[-3.30426879135632]
30149,221,['Voltage_measured'],3.3634791588709416,[-3.3634791588709416]
30150,221,['Voltage_measured'],3.423350765265388,[-3.423350765265388]
30151,221,['Voltage_measured'],3.4852766453131823,[-3.4852766453131823]
30152,221,['Voltage_measured'],3.5477287403673485,[-3.5477287403673485]
30153,221,['Voltage_measured'],3.6115415527603543,[-3.6115415527603543]
30154,221,['Voltage_measured'],3.676014518099833,[-3.676014518099833]
30155,221,['Voltage_measured'],3.7409225078632797,[-3.7409225078632797]
30156,221,['Voltage_measured'],3.8068502939648474,[-3.8068502939648474]
30157,221,['Voltage_measured'],3.875175983450618,[-3.875175983450618]
30158,221,['Voltage_measured'],3.9440558189193893,[-3.9440558189193893]
30159,221,['Voltage_measured'],4.0152494175384446,[-4.0152494175384446]
30160,221,['Voltage_measured'],4.088624272745293,[-4.088624272745293]
30161,221,['Voltage_measured'],4.164262483162763,[-4.164262483162763]
30162,221,['Voltage_measured'],4.24209424495865,[-4.24209424495865]
30163,221,['Voltage_measured'],4.321969273804866,[-4.321969273804866]
30164,221,['Voltage_measured'],4.404541500760209,[-4.404541500760209]
30537,223,['Voltage_measured'],3.0309123630727983,[-3.0309123630727983]
30538,223,['Voltage_measured'],3.088707340949174,[-3.088707340949174]
30539,223,['Voltage_measured'],3.148984421479724,[-3.148984421479724]
30540,223,['Voltage_measured'],3.210614895675805,[-3.210614895675805]
30541,223,['Voltage_measured'],3.273450724949057,[-3.273450724949057]
30542,223,['Voltage_measured'],3.3373835293908596,[-3.3373835293908596]
30543,223,['Voltage_measured'],3.403178886094065,[-3.403178886094065]
30544,223,['Voltage_measured'],3.469835817555304,[-3.469835817555304]
30545,223,['Voltage_measured'],3.537776380911787,[-3.537776380911787]
30546,223,['Voltage_measured'],3.60784819065206,[-3.60784819065206]
30547,223,['Voltage_measured'],3.6797755713874913,[-3.6797755713874913]
30548,223,['Voltage_measured'],3.751851456682815,[-3.751851456682815]
30549,223,['Voltage_measured'],3.8254385764941947,[-3.8254385764941947]
30550,223,['Voltage_measured'],3.9005473780181905,[-3.9005473780181905]
30551,223,['Voltage_measured'],3.9767996409483,[-3.9767996409483]
30552,223,['Voltage_measured'],4.05456405146753,[-4.05456405146753]
30553,223,['Voltage_measured'],4.1341964101069895,[-4.1341964101069895]
30554,223,['Voltage_measured'],4.21500556695812,[-4.21500556695812]
30555,223,['Voltage_measured'],4.2993227802989935,[-4.2993227802989935]
30556,223,['Voltage_measured'],4.386294738829616,[-4.386294738829616]
30557,223,['Voltage_measured'],4.475625327845489,[-4.475625327845489]
30926,225,['Voltage_measured'],3.0477037872512716,[-3.0477037872512716]
30927,225,['Voltage_measured'],3.1079340221460328,[-3.1079340221460328]
30928,225,['Voltage_measured'],3.169381933138428,[-3.169381933138428]
30929,225,['Voltage_measured'],3.2323245797817606,[-3.2323245797817606]
30930,225,['Voltage_measured'],3.2972758768267076,[-3.2972758768267076]
30931,225,['Voltage_measured'],3.3633644689324176,[-3.3633644689324176]
30932,225,['Voltage_measured'],3.431382137299219,[-3.431382137299219]
30933,225,['Voltage_measured'],3.500830674305071,[-3.500830674305071]
30934,225,['Voltage_measured'],3.572804965534938,[-3.572804965534938]
30935,225,['Voltage_measured'],3.6456354457438764,[-3.6456354457438764]
30936,225,['Voltage_measured'],3.7197100294840086,[-3.7197100294840086]
30937,225,['Voltage_measured'],3.7958452107623613,[-3.7958452107623613]
30938,225,['Voltage_measured'],3.8735554954585534,[-3.8735554954585534]
30939,225,['Voltage_measured'],3.952176219097681,[-3.952176219097681]
30940,225,['Voltage_measured'],4.0324398938207064,[-4.0324398938207064]
30941,225,['Voltage_measured'],4.11413111215106,[-4.11413111215106]
30942,225,['Voltage_measured'],4.1980366635186455,[-4.1980366635186455]
30943,225,['Voltage_measured'],4.284081675419359,[-4.284081675419359]
30944,225,['Voltage_measured'],4.373379355743782,[-4.373379355743782]
30945,225,['Voltage_measured'],4.464605452236526,[-4.464605452236526]
31310,227,['Voltage_measured'],3.0170805544592323,[-3.0170805544592323]
31311,227,['Voltage_measured'],3.0782615870428143,[-3.0782615870428143]
31312,227,['Voltage_measured'],3.1402629801111592,[-3.1402629801111592]
31313,227,['Voltage_measured'],3.2036263571940498,[-3.2036263571940498]
31314,227,['Voltage_measured'],3.269027082515536,[-3.269027082515536]
31315,227,['Voltage_measured'],3.336686521091061,[-3.336686521091061]
31316,227,['Voltage_measured'],3.405681605704552,[-3.405681605704552]
31317,227,['Voltage_measured'],3.4754974903734714,[-3.4754974903734714]
31318,227,['Voltage_measured'],3.5470223739141553,[-3.5470223739141553]
31319,227,['Voltage_measured'],3.6214020663211404,[-3.6214020663211404]
31320,227,['Voltage_measured'],3.697301092129221,[-3.697301092129221]
31321,227,['Voltage_measured'],3.774885837273056,[-3.774885837273056]
31322,227,['Voltage_measured'],3.85519489031413,[-3.85519489031413]
31323,227,['Voltage_measured'],3.934894895436801,[-3.934894895436801]
31324,227,['Voltage_measured'],4.017360360666771,[-4.017360360666771]
31325,227,['Voltage_measured'],4.101399927789524,[-4.101399927789524]
31326,227,['Voltage_measured'],4.187582069268243,[-4.187582069268243]
31327,227,['Voltage_measured'],4.27460784824894,[-4.27460784824894]
31328,227,['Voltage_measured'],4.364078476698776,[-4.364078476698776]
31329,227,['Voltage_measured'],4.456452470581333,[-4.456452470581333]
31693,229,['Voltage_measured'],3.0108093993217273,[-3.0108093993217273]
31694,229,['Voltage_measured'],3.0733217381449034,[-3.0733217381449034]
31695,229,['Voltage_measured'],3.1367833009822155,[-3.1367833009822155]
