row_idx,file_index,trigger_cols,max_abs_z,any_z
89421,661,"['Current_measured', 'Current_load']",13.028859422609585,"[13.028859422609585, -11.14361257893965]"
89738,665,"['Current_measured', 'Current_load']",13.028268881101912,"[13.028268881101912, -11.145856534305608]"
89739,665,"['Current_measured', 'Current_load']",13.006294627342749,"[13.006294627342749, -11.145856534305608]"
90054,667,"['Current_measured', 'Current_load']",13.019461177876886,"[13.019461177876886, -11.145856534305608]"
90055,667,"['Current_measured', 'Current_load']",13.01528372058836,"[13.01528372058836, -11.145856534305608]"
90367,669,"['Current_measured', 'Current_load']",13.010014462877846,"[13.010014462877846, -11.145856534305608]"
90368,669,"['Current_measured', 'Current_load']",13.01465713503896,"[13.01465713503896, -11.145856534305608]"
90678,671,"['Current_measured', 'Current_load']",12.99647467644811,"[12.99647467644811, -11.145856534305608]"
90679,671,"['Current_measured', 'Current_load']",13.004470167553428,"[13.004470167553428, -11.145856534305608]"
90987,673,"['Current_measured', 'Current_load']",13.038212991949624,"[13.038212991949624, -11.14361257893965]"
90988,673,"['Current_measured', 'Current_load']",13.020888995263157,"[13.020888995263157, -11.145856534305608]"
91288,677,"['Current_measured', 'Current_load']",13.020373022946979,"[13.020373022946979, -11.145856534305608]"
91289,677,"['Current_measured', 'Current_load']",12.993817885823313,"[12.993817885823313, -11.14361257893965]"
91593,679,"['Current_measured', 'Current_load']",13.009631320083997,"[13.009631320083997, -11.14361257893965]"
91594,679,"['Current_measured', 'Current_load']",13.004632488346537,"[13.004632488346537, -11.145856534305608]"
91896,681,"['Current_measured', 'Current_load']",12.983450718153305,"[12.983450718153305, -11.145856534305608]"
91897,681,"['Current_measured', 'Current_load']",13.017505378253416,"[13.017505378253416, -11.145856534305608]"
92196,683,"['Current_measured', 'Current_load']",13.013513952889012,"[13.013513952889012, -11.145856534305608]"
92197,683,"['Current_measured', 'Current_load']",12.989841774293431,"[12.989841774293431, -11.14361257893965]"
92493,685,"['Current_measured', 'Current_load']",12.951721604384336,"[12.951721604384336, -11.145856534305608]"
92494,685,"['Current_measured', 'Current_load']",13.001730158583074,"[13.001730158583074, -11.145856534305608]"
92738,689,"['Current_measured', 'Current_load']",12.978744933795204,"[12.978744933795204, -11.145856534305608]"
92739,689,"['Current_measured', 'Current_load']",13.025733562126447,"[13.025733562126447, -11.14361257893965]"
93061,693,"['Current_measured', 'Current_load']",13.001823220825345,"[13.001823220825345, -11.14361257893965]"
93062,693,"['Current_measured', 'Current_load']",13.001287912203773,"[13.001287912203773, -11.14361257893965]"
93379,695,"['Current_measured', 'Current_load']",13.008130900790675,"[13.008130900790675, -11.14361257893965]"
93380,695,"['Current_measured', 'Current_load']",13.003024236792617,"[13.003024236792617, -11.145856534305608]"
93691,697,"['Current_measured', 'Current_load']",13.023451376346365,"[13.023451376346365, -11.145856534305608]"
93692,697,"['Current_measured', 'Current_load']",12.969669843056236,"[12.969669843056236, -11.14361257893965]"
93999,699,"['Current_measured', 'Current_load']",13.005548780906176,"[13.005548780906176, -11.14361257893965]"
94000,699,"['Current_measured', 'Current_load']",13.014360164234068,"[13.014360164234068, -11.145856534305608]"
94305,701,"['Current_measured', 'Current_load']",12.990824487509881,"[12.990824487509881, -11.145856534305608]"
94306,701,"['Current_measured', 'Current_load']",13.017463453963986,"[13.017463453963986, -11.14361257893965]"
94608,705,"['Current_measured', 'Current_load']",12.995547171522274,"[12.995547171522274, -11.145856534305608]"
94609,705,"['Current_measured', 'Current_load']",13.023460282279942,"[13.023460282279942, -11.145856534305608]"
94912,709,"['Current_measured', 'Current_load']",13.008210780012826,"[13.008210780012826, -11.14361257893965]"
94913,709,"['Current_measured', 'Current_load']",13.015278467067434,"[13.015278467067434, -11.14361257893965]"
95219,711,"['Current_measured', 'Current_load']",12.990046972757932,"[12.990046972757932, -11.145856534305608]"
95220,711,"['Current_measured', 'Current_load']",13.021901226960372,"[13.021901226960372, -11.14361257893965]"
95521,713,"['Current_measured', 'Current_load']",12.996191877349593,"[12.996191877349593, -11.14361257893965]"
95522,713,"['Current_measured', 'Current_load']",12.99977367548685,"[12.99977367548685, -11.145856534305608]"
95818,715,"['Current_measured', 'Current_load']",13.009816952059172,"[13.009816952059172, -11.145856534305608]"
95819,715,"['Current_measured', 'Current_load']",13.01295634344096,"[13.01295634344096, -11.145856534305608]"
96113,717,"['Current_measured', 'Current_load']",13.006287282022576,"[13.006287282022576, -11.14361257893965]"
96114,717,"['Current_measured', 'Current_load']",13.011399927211844,"[13.011399927211844, -11.14361257893965]"
96234,717,['Current_load'],24.40288437319113,[24.40288437319113]
96235,717,['Current_load'],24.40288437319113,[24.40288437319113]
96236,717,['Current_load'],24.29068660489326,[24.29068660489326]
96237,717,['Current_load'],24.259271229769862,[24.259271229769862]
96238,717,['Current_load'],24.29068660489326,[24.29068660489326]
96239,717,['Current_load'],24.29068660489326,[24.29068660489326]
96240,717,"['Current_load', 'Voltage_load']",114.93524734543355,"[35.398265666382265, 114.93524734543355]"
96241,717,['Current_load'],24.178488836595395,[24.178488836595395]
96242,717,['Current_load'],24.169513015131564,[24.169513015131564]
96243,717,['Current_load'],24.169513015131564,[24.169513015131564]
96244,721,"['Current_measured', 'Current_load']",13.01061421474315,"[13.01061421474315, -11.14361257893965]"
96245,721,"['Current_measured', 'Current_load']",13.019723915162256,"[13.019723915162256, -11.14361257893965]"
96569,725,"['Current_measured', 'Current_load']",13.042644702439166,"[13.042644702439166, -11.14361257893965]"
96570,725,"['Current_measured', 'Current_load']",13.00204980690411,"[13.00204980690411, -11.145856534305608]"
96879,727,"['Current_measured', 'Current_load']",13.01339383409772,"[13.01339383409772, -11.145856534305608]"
96880,727,"['Current_measured', 'Current_load']",13.027377893345834,"[13.027377893345834, -11.145856534305608]"
97183,729,"['Current_measured', 'Current_load']",12.993499522146788,"[12.993499522146788, -11.145856534305608]"
97184,729,"['Current_measured', 'Current_load']",13.02729415812603,"[13.02729415812603, -11.145856534305608]"
97485,731,"['Current_measured', 'Current_load']",12.984218366026761,"[12.984218366026761, -11.145856534305608]"
97486,731,"['Current_measured', 'Current_load']",13.020825735765772,"[13.020825735765772, -11.145856534305608]"
97782,733,"['Current_measured', 'Current_load']",13.004488979808373,"[13.004488979808373, -11.145856534305608]"
97783,733,"['Current_measured', 'Current_load']",12.993016535447659,"[12.993016535447659, -11.145856534305608]"
123872,1013,['Voltage_load'],8.030166409191674,[8.030166409191674]
124041,1015,['Voltage_load'],8.316583648220691,[8.316583648220691]
124225,1017,['Voltage_load'],8.316583648220691,[8.316583648220691]
124406,1019,['Voltage_load'],8.316583648220691,[8.316583648220691]
124585,1021,['Voltage_load'],8.31374783397288,[8.31374783397288]
124762,1025,['Voltage_load'],8.282553877246947,[8.282553877246947]
124937,1027,['Voltage_load'],8.316583648220691,[8.316583648220691]
125111,1029,['Voltage_load'],8.316583648220691,[8.316583648220691]
125283,1031,['Voltage_load'],8.31374783397288,[8.31374783397288]
125453,1033,['Voltage_load'],8.31374783397288,[8.31374783397288]
125621,1037,['Voltage_load'],8.293897134238193,[8.293897134238193]
125789,1039,['Voltage_load'],8.31374783397288,[8.31374783397288]
125956,1041,['Voltage_load'],8.31374783397288,[8.31374783397288]
126121,1043,['Voltage_load'],8.31374783397288,[8.31374783397288]
126284,1045,['Voltage_load'],8.31374783397288,[8.31374783397288]
126446,1049,['Voltage_load'],8.276882248751324,[8.276882248751324]
126609,1051,['Voltage_load'],8.31374783397288,[8.31374783397288]
126772,1053,['Voltage_load'],8.31374783397288,[8.31374783397288]
126933,1055,['Voltage_load'],8.31374783397288,[8.31374783397288]
127092,1057,['Voltage_load'],8.31374783397288,[8.31374783397288]
127250,1061,['Voltage_load'],8.293897134238193,[8.293897134238193]
127408,1063,['Voltage_load'],8.31374783397288,[8.31374783397288]
127565,1065,['Voltage_load'],8.31374783397288,[8.31374783397288]
127720,1067,['Voltage_load'],8.31374783397288,[8.31374783397288]
127874,1069,['Voltage_load'],8.31374783397288,[8.31374783397288]
128027,1073,['Voltage_load'],8.291061319990384,[8.291061319990384]
128181,1075,['Voltage_load'],8.31374783397288,[8.31374783397288]
128333,1077,['Voltage_load'],8.31374783397288,[8.31374783397288]
128484,1079,['Voltage_load'],8.31374783397288,[8.31374783397288]
128633,1081,['Voltage_load'],8.31374783397288,[8.31374783397288]
128781,1085,['Voltage_load'],8.29956876273382,[8.29956876273382]
128929,1087,['Voltage_load'],8.31374783397288,[8.31374783397288]
129076,1089,['Voltage_load'],8.31374783397288,[8.31374783397288]
129222,1091,['Voltage_load'],8.31374783397288,[8.31374783397288]
129367,1093,['Voltage_load'],8.31374783397288,[8.31374783397288]
129511,1097,['Voltage_load'],8.296732948486007,[8.296732948486007]
129656,1099,['Voltage_load'],8.31374783397288,[8.31374783397288]
129800,1101,['Voltage_load'],8.31374783397288,[8.31374783397288]
129942,1103,['Voltage_load'],8.31374783397288,[8.31374783397288]
130083,1105,['Voltage_load'],8.31374783397288,[8.31374783397288]
170794,1356,['Voltage_load'],7.050786839715909,[7.050786839715909]
170978,1358,['Voltage_load'],7.04823889733282,[7.04823889733282]
171159,1360,['Voltage_load'],7.050786839715909,[7.050786839715909]
171338,1362,['Voltage_load'],7.050786839715909,[7.050786839715909]
171515,1366,['Voltage_load'],7.022759473501912,[7.022759473501912]
171690,1368,['Voltage_load'],7.050786839715909,[7.050786839715909]
171864,1370,['Voltage_load'],7.050786839715909,[7.050786839715909]
172036,1372,['Voltage_load'],7.050786839715909,[7.050786839715909]
172206,1374,['Voltage_load'],7.050786839715909,[7.050786839715909]
172374,1378,['Voltage_load'],7.030403300651183,[7.030403300651183]
172542,1380,['Voltage_load'],7.04823889733282,[7.04823889733282]
172709,1382,['Voltage_load'],7.04823889733282,[7.04823889733282]
172874,1384,['Voltage_load'],7.045690954949728,[7.045690954949728]
173037,1386,['Voltage_load'],7.045690954949728,[7.045690954949728]
173199,1390,['Voltage_load'],7.012567703969547,[7.012567703969547]
173362,1392,['Voltage_load'],7.050786839715909,[7.050786839715909]
173525,1394,['Voltage_load'],7.050786839715909,[7.050786839715909]
173686,1396,['Voltage_load'],7.04823889733282,[7.04823889733282]
173845,1398,['Voltage_load'],7.04823889733282,[7.04823889733282]
174003,1402,['Voltage_load'],7.032951243034274,[7.032951243034274]
174161,1404,['Voltage_load'],7.04823889733282,[7.04823889733282]
174318,1406,['Voltage_load'],7.04823889733282,[7.04823889733282]
174473,1408,['Voltage_load'],7.045690954949728,[7.045690954949728]
174627,1410,['Voltage_load'],7.04823889733282,[7.04823889733282]
174780,1414,['Voltage_load'],7.030403300651183,[7.030403300651183]
174934,1416,['Voltage_load'],7.04823889733282,[7.04823889733282]
175086,1418,['Voltage_load'],7.04823889733282,[7.04823889733282]
175237,1420,['Voltage_load'],7.04823889733282,[7.04823889733282]
175386,1422,['Voltage_load'],7.04823889733282,[7.04823889733282]
175534,1426,['Voltage_load'],7.035499185417366,[7.035499185417366]
175682,1428,['Voltage_load'],7.04823889733282,[7.04823889733282]
175829,1430,['Voltage_load'],7.045690954949728,[7.045690954949728]
175975,1432,['Voltage_load'],7.045690954949728,[7.045690954949728]
176120,1434,['Voltage_load'],7.04823889733282,[7.04823889733282]
176264,1438,['Voltage_load'],7.032951243034274,[7.032951243034274]
176409,1440,['Voltage_load'],7.045690954949728,[7.045690954949728]
176553,1442,['Voltage_load'],7.045690954949728,[7.045690954949728]
176695,1444,['Voltage_load'],7.04823889733282,[7.04823889733282]
176836,1446,['Voltage_load'],7.04823889733282,[7.04823889733282]
395442,3514,"['Current_measured', 'Current_load', 'Voltage_load']",10.89431571741852,"[10.89431571741852, -10.885796112153654, -8.653157105374913]"
395443,3514,"['Current_measured', 'Current_load']",10.887796749075699,"[10.887796749075699, -10.885796112153654]"
395632,3518,"['Current_measured', 'Current_load', 'Voltage_load']",10.896691258885385,"[10.896691258885385, -10.884697756688725, -8.653157105374913]"
395633,3518,"['Current_measured', 'Current_load']",10.89798031651943,"[10.89798031651943, -10.884697756688725]"
395970,3520,"['Current_measured', 'Current_load', 'Voltage_load']",10.884697756688725,"[10.879699704155604, -10.884697756688725, -8.653157105374913]"
395971,3520,"['Current_measured', 'Current_load']",10.932693167330688,"[10.932693167330688, -10.884697756688725]"
396307,3522,"['Current_measured', 'Current_load', 'Voltage_load']",10.910823318412227,"[10.910823318412227, -10.883599401223796, -8.653157105374913]"
396308,3522,"['Current_measured', 'Current_load']",10.911969832491971,"[10.911969832491971, -10.883599401223796]"
396642,3524,"['Current_measured', 'Current_load', 'Voltage_load']",10.897529803088274,"[10.897529803088274, -10.883599401223796, -8.653157105374913]"
396643,3524,"['Current_measured', 'Current_load']",10.91192484556316,"[10.91192484556316, -10.883599401223796]"
396974,3526,"['Current_measured', 'Current_load', 'Voltage_load']",10.896538040803607,"[10.896538040803607, -10.883599401223796, -8.653157105374913]"
396975,3526,"['Current_measured', 'Current_load']",10.884697756688725,"[10.821276739430637, -10.884697756688725]"
397303,3530,"['Current_measured', 'Current_load', 'Voltage_load']",10.884263363647195,"[10.884263363647195, -10.883599401223796, -8.653157105374913]"
397304,3530,"['Current_measured', 'Current_load']",10.883599401223796,"[10.812766948450403, -10.883599401223796]"
397629,3532,"['Current_measured', 'Current_load', 'Voltage_load']",10.88626733154372,"[10.88626733154372, -10.883599401223796, -8.653157105374913]"
397630,3532,"['Current_measured', 'Current_load']",10.883599401223796,"[10.790774391703739, -10.883599401223796]"
397954,3534,"['Current_measured', 'Current_load', 'Voltage_load']",10.883599401223796,"[10.87034324666906, -10.883599401223796, -8.653157105374913]"
397955,3534,"['Current_measured', 'Current_load']",10.883599401223796,"[10.815446971670465, -10.883599401223796]"
398277,3536,"['Current_measured', 'Current_load', 'Voltage_load']",10.883599401223796,"[10.881610857031875, -10.883599401223796, -8.653157105374913]"
398278,3536,"['Current_measured', 'Current_load']",10.883599401223796,"[10.812535171113291, -10.883599401223796]"
398598,3538,"['Current_measured', 'Current_load', 'Voltage_load']",10.886298140777109,"[10.886298140777109, -10.883599401223796, -8.653157105374913]"
398599,3538,"['Current_measured', 'Current_load']",10.883599401223796,"[10.829712470878473, -10.883599401223796]"
398917,3542,"['Current_measured', 'Current_load', 'Voltage_load']",10.897145195257146,"[10.897145195257146, -10.883599401223796, -8.653157105374913]"
398918,3542,"['Current_measured', 'Current_load']",10.883599401223796,"[10.835833661363889, -10.883599401223796]"
399234,3544,"['Current_measured', 'Current_load', 'Voltage_load']",10.883599401223796,"[10.880191222260285, -10.883599401223796, -8.653157105374913]"
399235,3544,"['Current_measured', 'Current_load']",10.883599401223796,"[10.831353938316111, -10.883599401223796]"
399549,3546,"['Current_measured', 'Current_load', 'Voltage_load']",10.883599401223796,"[10.879863713542276, -10.883599401223796, -8.653157105374913]"
399550,3546,"['Current_measured', 'Current_load']",10.883599401223796,"[10.81334977306737, -10.883599401223796]"
399862,3548,"['Current_measured', 'Current_load', 'Voltage_load']",10.883599401223796,"[10.876445815665555, -10.883599401223796, -8.653157105374913]"
399863,3548,"['Current_measured', 'Current_load']",10.883599401223796,"[10.807673294873904, -10.883599401223796]"
400173,3550,"['Current_measured', 'Current_load', 'Voltage_load']",10.897272847231594,"[10.897272847231594, -10.883599401223796, -8.653157105374913]"
400174,3550,"['Current_measured', 'Current_load']",10.883599401223796,"[10.814203925128522, -10.883599401223796]"
400483,3554,"['Current_measured', 'Current_load', 'Voltage_load']",10.88360090758078,"[10.88360090758078, -10.883599401223796, -8.653157105374913]"
400484,3554,"['Current_measured', 'Current_load']",10.883599401223796,"[10.834697428039082, -10.883599401223796]"
400792,3556,"['Current_measured', 'Current_load', 'Voltage_load']",10.886819699787225,"[10.886819699787225, -10.883599401223796, -8.653157105374913]"
400793,3556,"['Current_measured', 'Current_load']",10.883599401223796,"[10.820262939681541, -10.883599401223796]"
401101,3558,"['Current_measured', 'Current_load', 'Voltage_load']",10.883599401223796,"[10.873934039176902, -10.883599401223796, -8.653157105374913]"
401102,3558,"['Current_measured', 'Current_load']",10.883599401223796,"[10.818829503943462, -10.883599401223796]"
401407,3560,"['Current_measured', 'Current_load', 'Voltage_load']",10.883599401223796,"[10.872604914432742, -10.883599401223796, -8.653157105374913]"
401408,3560,"['Current_measured', 'Current_load']",10.883599401223796,"[10.819628864748077, -10.883599401223796]"
401710,3562,"['Current_measured', 'Current_load', 'Voltage_load']",10.883599401223796,"[10.878384489857943, -10.883599401223796, -8.653157105374913]"
401711,3562,"['Current_measured', 'Current_load']",10.883599401223796,"[10.827715689048771, -10.883599401223796]"
402011,3566,"['Current_measured', 'Current_load', 'Voltage_load']",10.885796112153654,"[10.855614211056446, -10.885796112153654, -8.653157105374913]"
402012,3566,"['Current_measured', 'Current_load']",10.885796112153654,"[10.874913664081255, -10.885796112153654]"
402312,3570,"['Current_measured', 'Current_load', 'Voltage_load']",10.884697756688725,"[10.838419953508287, -10.884697756688725, -8.653157105374913]"
402313,3570,"['Current_measured', 'Current_load']",10.883599401223796,"[10.869066544841484, -10.883599401223796]"
402614,3572,"['Current_measured', 'Current_load', 'Voltage_load']",10.883599401223796,"[10.877943343994085, -10.883599401223796, -8.653157105374913]"
402615,3572,"['Current_measured', 'Current_load']",10.901176851586058,"[10.901176851586058, -10.883599401223796]"
402914,3574,"['Current_measured', 'Current_load', 'Voltage_load']",10.896091850978134,"[10.896091850978134, -10.883599401223796, -8.653157105374913]"
402915,3574,"['Current_measured', 'Current_load']",10.90156055469888,"[10.90156055469888, -10.883599401223796]"
403212,3576,"['Current_measured', 'Current_load', 'Voltage_load']",10.883599401223796,"[10.877286464789973, -10.883599401223796, -8.653157105374913]"
