row_idx,file_index,trigger_cols,max_abs_z,any_z
409449,3632,['Voltage_load'],8.653157105374913,[-8.653157105374913]
409720,3634,['Voltage_load'],8.653157105374913,[-8.653157105374913]
409990,3636,['Voltage_load'],8.653157105374913,[-8.653157105374913]
410260,3638,['Voltage_load'],8.653157105374913,[-8.653157105374913]
410529,3642,['Voltage_load'],8.653157105374913,[-8.653157105374913]
410797,3644,['Voltage_load'],8.653157105374913,[-8.653157105374913]
411063,3646,['Voltage_load'],8.653157105374913,[-8.653157105374913]
411328,3648,['Voltage_load'],8.653157105374913,[-8.653157105374913]
411592,3650,['Voltage_load'],8.653157105374913,[-8.653157105374913]
411855,3654,['Voltage_load'],8.653157105374913,[-8.653157105374913]
412118,3656,['Voltage_load'],8.653157105374913,[-8.653157105374913]
412380,3658,['Voltage_load'],8.653157105374913,[-8.653157105374913]
412640,3660,['Voltage_load'],8.653157105374913,[-8.653157105374913]
412898,3662,['Voltage_load'],8.653157105374913,[-8.653157105374913]
413155,3666,['Voltage_load'],8.653157105374913,[-8.653157105374913]
413413,3668,['Voltage_load'],8.653157105374913,[-8.653157105374913]
413670,3670,['Voltage_load'],8.653157105374913,[-8.653157105374913]
413926,3672,['Voltage_load'],8.653157105374913,[-8.653157105374913]
414180,3674,['Voltage_load'],8.653157105374913,[-8.653157105374913]
414433,3678,['Voltage_load'],8.653157105374913,[-8.653157105374913]
414688,3682,['Voltage_load'],8.653157105374913,[-8.653157105374913]
414945,3684,['Voltage_load'],8.653157105374913,[-8.653157105374913]
415199,3686,['Voltage_load'],8.653157105374913,[-8.653157105374913]
415451,3688,['Voltage_load'],8.653157105374913,[-8.653157105374913]
415702,3690,['Voltage_load'],8.653157105374913,[-8.653157105374913]
415952,3694,['Voltage_load'],8.653157105374913,[-8.653157105374913]
416202,3696,['Voltage_load'],8.653157105374913,[-8.653157105374913]
416452,3698,['Voltage_load'],8.653157105374913,[-8.653157105374913]
416700,3700,['Voltage_load'],8.653157105374913,[-8.653157105374913]
416947,3702,['Voltage_load'],8.653157105374913,[-8.653157105374913]
417192,3706,['Voltage_load'],8.653157105374913,[-8.653157105374913]
417437,3708,['Voltage_load'],8.653157105374913,[-8.653157105374913]
417681,3710,['Voltage_load'],8.653157105374913,[-8.653157105374913]
417924,3712,['Voltage_load'],8.653157105374913,[-8.653157105374913]
418166,3714,['Voltage_load'],8.653157105374913,[-8.653157105374913]
418407,3718,['Voltage_load'],8.653157105374913,[-8.653157105374913]
418647,3720,['Voltage_load'],8.653157105374913,[-8.653157105374913]
418887,3722,['Voltage_load'],8.653157105374913,[-8.653157105374913]
419126,3724,['Voltage_load'],8.653157105374913,[-8.653157105374913]
419364,3726,['Voltage_load'],8.653157105374913,[-8.653157105374913]
419601,3730,['Voltage_load'],8.653157105374913,[-8.653157105374913]
419838,3732,['Voltage_load'],8.653157105374913,[-8.653157105374913]
420074,3734,['Voltage_load'],8.653157105374913,[-8.653157105374913]
420310,3736,['Voltage_load'],8.653157105374913,[-8.653157105374913]
420546,3738,['Voltage_load'],8.653157105374913,[-8.653157105374913]
420782,3742,['Voltage_load'],8.653157105374913,[-8.653157105374913]
421016,3744,['Voltage_load'],8.653157105374913,[-8.653157105374913]
421248,3746,['Voltage_load'],8.653157105374913,[-8.653157105374913]
421479,3748,['Voltage_load'],8.653157105374913,[-8.653157105374913]
421711,3750,['Voltage_load'],8.653157105374913,[-8.653157105374913]
421942,3754,['Voltage_load'],8.653157105374913,[-8.653157105374913]
422172,3756,['Voltage_load'],8.653157105374913,[-8.653157105374913]
422401,3758,['Voltage_load'],8.653157105374913,[-8.653157105374913]
422629,3760,['Voltage_load'],8.653157105374913,[-8.653157105374913]
422856,3762,['Voltage_load'],8.653157105374913,[-8.653157105374913]
423084,3766,['Voltage_load'],8.653157105374913,[-8.653157105374913]
423312,3768,['Voltage_load'],8.653157105374913,[-8.653157105374913]
423539,3770,['Voltage_load'],8.653157105374913,[-8.653157105374913]
423764,3772,['Voltage_load'],8.653157105374913,[-8.653157105374913]
423989,3774,['Voltage_load'],8.653157105374913,[-8.653157105374913]
424213,3778,['Voltage_load'],8.653157105374913,[-8.653157105374913]
424438,3780,['Voltage_load'],8.653157105374913,[-8.653157105374913]
424663,3782,['Voltage_load'],8.653157105374913,[-8.653157105374913]
424886,3784,['Voltage_load'],8.653157105374913,[-8.653157105374913]
425107,3786,['Voltage_load'],8.653157105374913,[-8.653157105374913]
425327,3790,['Voltage_load'],8.653157105374913,[-8.653157105374913]
425547,3792,['Voltage_load'],8.653157105374913,[-8.653157105374913]
425548,3792,['Voltage_load'],7.485332298833829,[7.485332298833829]
425867,3796,['Voltage_load'],8.653157105374913,[-8.653157105374913]
426089,3798,['Voltage_load'],8.653157105374913,[-8.653157105374913]
426309,3800,['Voltage_load'],8.653157105374913,[-8.653157105374913]
426528,3802,['Voltage_load'],8.653157105374913,[-8.653157105374913]
426746,3804,['Voltage_load'],8.653157105374913,[-8.653157105374913]
426963,3808,['Voltage_load'],8.653157105374913,[-8.653157105374913]
427179,3810,['Voltage_load'],8.653157105374913,[-8.653157105374913]
427395,3812,['Voltage_load'],8.653157105374913,[-8.653157105374913]
427610,3814,['Voltage_load'],8.653157105374913,[-8.653157105374913]
427824,3816,['Voltage_load'],8.653157105374913,[-8.653157105374913]
428038,3820,['Voltage_load'],8.653157105374913,[-8.653157105374913]
428252,3822,['Voltage_load'],8.653157105374913,[-8.653157105374913]
428465,3824,['Voltage_load'],8.653157105374913,[-8.653157105374913]
428677,3826,['Voltage_load'],8.653157105374913,[-8.653157105374913]
428889,3828,['Voltage_load'],8.653157105374913,[-8.653157105374913]
429100,3832,['Voltage_load'],8.653157105374913,[-8.653157105374913]
429313,3834,['Voltage_load'],8.653157105374913,[-8.653157105374913]
429526,3836,['Voltage_load'],8.653157105374913,[-8.653157105374913]
429738,3838,['Voltage_load'],8.653157105374913,[-8.653157105374913]
429948,3840,['Voltage_load'],8.653157105374913,[-8.653157105374913]
430157,3844,['Voltage_load'],8.653157105374913,[-8.653157105374913]
430356,3848,['Voltage_load'],8.653157105374913,[-8.653157105374913]
430568,3850,['Voltage_load'],8.653157105374913,[-8.653157105374913]
430779,3852,['Voltage_load'],8.653157105374913,[-8.653157105374913]
430988,3854,['Voltage_load'],8.653157105374913,[-8.653157105374913]
431196,3856,['Voltage_load'],8.653157105374913,[-8.653157105374913]
431402,3860,['Voltage_load'],8.653157105374913,[-8.653157105374913]
431609,3862,['Voltage_load'],8.653157105374913,[-8.653157105374913]
431816,3864,['Voltage_load'],8.653157105374913,[-8.653157105374913]
432021,3866,['Voltage_load'],8.653157105374913,[-8.653157105374913]
432225,3868,['Voltage_load'],8.653157105374913,[-8.653157105374913]
432428,3872,['Voltage_load'],8.653157105374913,[-8.653157105374913]
432631,3874,['Voltage_load'],8.653157105374913,[-8.653157105374913]
432835,3876,['Voltage_load'],8.653157105374913,[-8.653157105374913]
433040,3878,['Voltage_load'],8.653157105374913,[-8.653157105374913]
433243,3880,['Voltage_load'],8.653157105374913,[-8.653157105374913]
433444,3884,['Voltage_load'],8.653157105374913,[-8.653157105374913]
433644,3886,['Voltage_load'],8.653157105374913,[-8.653157105374913]
433844,3888,['Voltage_load'],8.653157105374913,[-8.653157105374913]
434043,3890,['Voltage_load'],8.653157105374913,[-8.653157105374913]
434241,3892,['Voltage_load'],8.653157105374913,[-8.653157105374913]
434438,3896,['Voltage_load'],8.653157105374913,[-8.653157105374913]
434641,3900,['Voltage_load'],8.653157105374913,[-8.653157105374913]
434846,3902,['Voltage_load'],8.653157105374913,[-8.653157105374913]
435050,3904,['Voltage_load'],8.653157105374913,[-8.653157105374913]
435253,3906,['Voltage_load'],8.653157105374913,[-8.653157105374913]
435455,3908,['Voltage_load'],8.653157105374913,[-8.653157105374913]
435657,3912,['Voltage_load'],8.653157105374913,[-8.653157105374913]
435859,3914,['Voltage_load'],8.653157105374913,[-8.653157105374913]
436059,3916,['Voltage_load'],8.653157105374913,[-8.653157105374913]
436258,3918,['Voltage_load'],8.653157105374913,[-8.653157105374913]
436456,3920,['Voltage_load'],8.653157105374913,[-8.653157105374913]
436653,3924,['Voltage_load'],8.653157105374913,[-8.653157105374913]
436851,3926,['Voltage_load'],8.653157105374913,[-8.653157105374913]
437048,3928,['Voltage_load'],8.653157105374913,[-8.653157105374913]
437245,3930,['Voltage_load'],8.653157105374913,[-8.653157105374913]
437440,3932,['Voltage_load'],8.653157105374913,[-8.653157105374913]
437635,3936,['Voltage_load'],8.653157105374913,[-8.653157105374913]
437829,3938,['Voltage_load'],8.653157105374913,[-8.653157105374913]
438024,3940,['Voltage_load'],8.653157105374913,[-8.653157105374913]
438218,3942,['Voltage_load'],8.653157105374913,[-8.653157105374913]
438411,3944,['Voltage_load'],8.653157105374913,[-8.653157105374913]
438603,3948,['Voltage_load'],8.653157105374913,[-8.653157105374913]
438797,3952,['Voltage_load'],8.653157105374913,[-8.653157105374913]
438989,3954,['Voltage_load'],8.653157105374913,[-8.653157105374913]
439180,3956,['Voltage_load'],8.653157105374913,[-8.653157105374913]
439370,3958,['Voltage_load'],8.653157105374913,[-8.653157105374913]
439559,3960,['Voltage_load'],8.653157105374913,[-8.653157105374913]
439748,3964,['Voltage_load'],8.653157105374913,[-8.653157105374913]
439936,3966,['Voltage_load'],8.653157105374913,[-8.653157105374913]
440124,3968,['Voltage_load'],8.653157105374913,[-8.653157105374913]
440311,3970,['Voltage_load'],8.653157105374913,[-8.653157105374913]
440497,3972,['Voltage_load'],8.653157105374913,[-8.653157105374913]
440682,3976,['Voltage_load'],8.653157105374913,[-8.653157105374913]
440867,3978,['Voltage_load'],8.653157105374913,[-8.653157105374913]
441051,3980,['Voltage_load'],8.653157105374913,[-8.653157105374913]
441234,3982,['Voltage_load'],8.653157105374913,[-8.653157105374913]
441416,3984,['Voltage_load'],8.653157105374913,[-8.653157105374913]
441598,3988,['Voltage_load'],8.653157105374913,[-8.653157105374913]
441782,3990,['Voltage_load'],8.653157105374913,[-8.653157105374913]
441966,3992,['Voltage_load'],8.653157105374913,[-8.653157105374913]
442148,3994,['Voltage_load'],8.653157105374913,[-8.653157105374913]
442328,3996,['Voltage_load'],8.653157105374913,[-8.653157105374913]
475184,4161,['Voltage_load'],7.826094685179596,[7.826094685179596]
475353,4163,['Voltage_load'],8.090955128057661,[8.090955128057661]
475537,4165,['Voltage_load'],8.090955128057661,[8.090955128057661]
475718,4167,['Voltage_load'],8.090955128057661,[8.090955128057661]
475897,4169,['Voltage_load'],8.090955128057661,[8.090955128057661]
476074,4173,['Voltage_load'],7.989085726950713,[7.989085726950713]
476249,4175,['Voltage_load'],8.090955128057661,[8.090955128057661]
476423,4177,['Voltage_load'],8.090955128057661,[8.090955128057661]
476595,4179,['Voltage_load'],8.090955128057661,[8.090955128057661]
476765,4181,['Voltage_load'],8.090955128057661,[8.090955128057661]
476933,4185,['Voltage_load'],8.053117921932223,[8.053117921932223]
477101,4187,['Voltage_load'],8.090955128057661,[8.090955128057661]
477268,4189,['Voltage_load'],8.090955128057661,[8.090955128057661]
477433,4191,['Voltage_load'],8.090955128057661,[8.090955128057661]
477596,4193,['Voltage_load'],8.090955128057661,[8.090955128057661]
477758,4197,['Voltage_load'],7.980354063998689,[7.980354063998689]
477921,4199,['Voltage_load'],8.090955128057661,[8.090955128057661]
478084,4201,['Voltage_load'],8.090955128057661,[8.090955128057661]
478245,4203,['Voltage_load'],8.090955128057661,[8.090955128057661]
478404,4205,['Voltage_load'],8.090955128057661,[8.090955128057661]
478562,4209,['Voltage_load'],8.06767069351893,[8.06767069351893]
478720,4211,['Voltage_load'],8.090955128057661,[8.090955128057661]
478877,4213,['Voltage_load'],8.090955128057661,[8.090955128057661]
479032,4215,['Voltage_load'],8.090955128057661,[8.090955128057661]
479186,4217,['Voltage_load'],8.090955128057661,[8.090955128057661]
479339,4221,['Voltage_load'],8.058939030566906,[8.058939030566906]
479493,4223,['Voltage_load'],8.090955128057661,[8.090955128057661]
479645,4225,['Voltage_load'],8.090955128057661,[8.090955128057661]
479796,4227,['Voltage_load'],8.090955128057661,[8.090955128057661]
479945,4229,['Voltage_load'],8.090955128057661,[8.090955128057661]
480093,4233,['Voltage_load'],8.079312910788298,[8.079312910788298]
480241,4235,['Voltage_load'],8.090955128057661,[8.090955128057661]
480388,4237,['Voltage_load'],8.090955128057661,[8.090955128057661]
480534,4239,['Voltage_load'],8.090955128057661,[8.090955128057661]
480679,4241,['Voltage_load'],8.090955128057661,[8.090955128057661]
480823,4245,['Voltage_load'],8.06767069351893,[8.06767069351893]
480968,4247,['Voltage_load'],8.090955128057661,[8.090955128057661]
481112,4249,['Voltage_load'],8.090955128057661,[8.090955128057661]
481254,4251,['Voltage_load'],8.090955128057661,[8.090955128057661]
481395,4253,['Voltage_load'],8.090955128057661,[8.090955128057661]
